ID;Vorname;Nachname;Angezeigter Name (kurz);Angezeigter Name;Verein;Position;Marktwert;Punkte;Notendurchschnitt
pl-k00030669;Manuel;Neuer;Neuer;Manuel Neuer;Bayern München;GOALKEEPER;3400000;169;2.91
pl-k00037056;Tobias;Sippel;Sippel;Tobias Sippel;Bor. Mönchengladbach;GOALKEEPER;500000;-4;5.0
pl-k00039161;Sven;Ulreich;Ulreich;Sven Ulreich;Bayern München;GOALKEEPER;500000;8;3.0
pl-k00039245;Oliver;Baumann;Baumann;Oliver Baumann;TSG Hoffenheim;GOALKEEPER;3400000;184;2.98
pl-k00039284;Ron-Robert;Zieler;Zieler;Ron-Robert Zieler;1. FC Köln;GOALKEEPER;1000000;0;0.0
pl-k00039657;Mario;Vrancic;Vrancic;Mario Vrancic;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00039678;Mathias;Fetsch;Fetsch;Mathias Fetsch;SC Freiburg;FORWARD;999000000;0;0.0
pl-k00040891;Jens;Grahl;Grahl;Jens Grahl;Eintracht Frankfurt;GOALKEEPER;500000;0;0.0
pl-k00041694;Marc;Hornschuh;Hornschuh;Marc Hornschuh;SC Freiburg;DEFENDER;999000000;0;0.0
pl-k00042122;Kevin;Trapp;Trapp;Kevin Trapp;Eintracht Frankfurt;GOALKEEPER;2800000;152;3.15
pl-k00043520;Janis;Blaswich;Blaswich;Janis Blaswich;RB Leipzig;GOALKEEPER;1000000;0;0.0
pl-k00043592;Mario;Götze;M. Götze;Mario Götze;Eintracht Frankfurt;MIDFIELDER;2400000;133;3.21
pl-k00043593;Julian;Korb;Korb;Julian Korb;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00043610;Patrick;Lienhard;Lienhard;Patrick Lienhard;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00047579;Nicolas;Höfler;Höfler;Nicolas Höfler;SC Freiburg;MIDFIELDER;1400000;46;3.75
pl-k00047586;Sebastian;Mielitz;Mielitz;Sebastian Mielitz;Werder Bremen;GOALKEEPER;999000000;0;0.0
pl-k00048639;Luca;Dürholtz;Dürholtz;Luca Dürholtz;1. FC Köln;MIDFIELDER;999000000;0;0.0
pl-k00050237;Timothy;Chandler;Chandler;Timothy Chandler;Eintracht Frankfurt;DEFENDER;700000;6;0.0
pl-k00051515;Steve;Breitkreuz;S. Breitkreuz;Steve Breitkreuz;Bayern München;DEFENDER;999000000;0;0.0
pl-k00054360;Daniel;Batz;Batz;Daniel Batz;1. FSV Mainz 05;GOALKEEPER;500000;0;0.0
pl-k00054640;Danny;da Costa;da Costa;Danny da Costa;1. FSV Mainz 05;DEFENDER;1800000;112;3.39
pl-k00054652;Pascal;Groß;P. Groß;Pascal Groß;Borussia Dortmund;MIDFIELDER;2800000;128;3.52
pl-k00057236;Cimo;Röcker;Röcker;Cimo Röcker;Werder Bremen;DEFENDER;999000000;0;0.0
pl-k00057241;Rani;Khedira;R. Khedira;Rani Khedira;1. FC Union Berlin;MIDFIELDER;1900000;114;3.65
pl-k00057245;Marnon;Busch;Busch;Marnon Busch;1. FC Heidenheim;DEFENDER;1400000;56;3.82
pl-k00057247;Marvin;Ducksch;Ducksch;Marvin Ducksch;Werder Bremen;FORWARD;2700000;144;3.68
pl-k00057797;Markus;Kolke;Kolke;Markus Kolke;Werder Bremen;GOALKEEPER;500000;0;0.0
pl-k00057894;Kevin;Kampl;Kampl;Kevin Kampl;RB Leipzig;MIDFIELDER;1700000;94;3.48
pl-k00057925;Lukas;Hradecky;Hradecky;Lukas Hradecky;Bayer 04 Leverkusen;GOALKEEPER;1500000;166;3.17
pl-k00058003;Mitchell;Weiser;Weiser;Mitchell Weiser;Werder Bremen;MIDFIELDER;3200000;195;3.38
pl-k00058007;Emre;Can;Can;Emre Can;Borussia Dortmund;DEFENDER;2500000;118;3.48
pl-k00058548;Peter;Gulacsi;Gulacsi;Peter Gulacsi;RB Leipzig;GOALKEEPER;3400000;262;2.65
pl-k00058696;Michele;Rizzi;Rizzi;Michele Rizzi;VfL Wolfsburg;MIDFIELDER;999000000;0;0.0
pl-k00058740;Alexander;Meyer;A. Meyer;Alexander Meyer;Borussia Dortmund;GOALKEEPER;800000;16;2.5
pl-k00058843;Leart;Pacarada;Pacarada;Leart Pacarada;1. FC Köln;DEFENDER;1500000;0;0.0
pl-k00058938;Christopher;Trimmel;Trimmel;Christopher Trimmel;1. FC Union Berlin;DEFENDER;1600000;86;3.64
pl-k00059041;Andrej;Kramaric;Kramaric;Andrej Kramaric;TSG Hoffenheim;MIDFIELDER;3800000;186;3.52
pl-k00060522;Stefan;Bell;Bell;Stefan Bell;1. FSV Mainz 05;DEFENDER;1700000;85;3.31
pl-k00060535;Leonardo;Bittencourt;Bittencourt;Leonardo Bittencourt;Werder Bremen;MIDFIELDER;1700000;77;3.69
pl-k00063777;Lukas;Kübler;Kübler;Lukas Kübler;SC Freiburg;DEFENDER;2000000;129;3.57
pl-k00063799;Michael;Gregoritsch;Gregoritsch;Michael Gregoritsch;SC Freiburg;FORWARD;1800000;64;3.43
pl-k00064036;Jonas;Meffert;Meffert;Jonas Meffert;Hamburger SV;MIDFIELDER;1600000;0;0.0
pl-k00064040;Maximilian;Arnold;Arnold;Maximilian Arnold;VfL Wolfsburg;MIDFIELDER;2800000;142;3.41
pl-k00064496;Denis;Linsmayer;Linsmayer;Denis Linsmayer;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00064802;Kevin;Müller;Ke. Müller;Kevin Müller;1. FC Heidenheim;GOALKEEPER;1000000;189;3.2
pl-k00065090;Anthony;Jung;A. Jung;Anthony Jung;SC Freiburg;DEFENDER;1400000;66;3.83
pl-k00065896;Robin;Zentner;Zentner;Robin Zentner;1. FSV Mainz 05;GOALKEEPER;3200000;247;2.78
pl-k00066111;Serkan;Özgür;Özgür;Serkan Özgür;1. FC Heidenheim;FORWARD;999000000;0;0.0
pl-k00066523;Florian;Kainz;Kainz;Florian Kainz;1. FC Köln;MIDFIELDER;1800000;0;0.0
pl-k00066525;Dominique;Heintz;Heintz;Dominique Heintz;1. FC Köln;DEFENDER;1600000;0;0.0
pl-k00066745;Niklas;Süle;Süle;Niklas Süle;Borussia Dortmund;DEFENDER;2300000;66;3.27
pl-k00066753;Serge;Gnabry;Gnabry;Serge Gnabry;Bayern München;MIDFIELDER;3800000;155;3.0
pl-k00066754;Leon;Goretzka;Goretzka;Leon Goretzka;Bayern München;MIDFIELDER;3200000;113;3.31
pl-k00067055;Hasan;Tuzcu;Tuzcu;Hasan Tuzcu;1. FC Union Berlin;DEFENDER;999000000;0;0.0
pl-k00067060;Levin;Öztunali;Öztunali;Levin Öztunali;Hamburger SV;MIDFIELDER;999000000;0;0.0
pl-k00067074;Timo;Werner;Werner;Timo Werner;RB Leipzig;FORWARD;2400000;0;0.0
pl-k00067144;Patrick;Drewes;Drewes;Patrick Drewes;Borussia Dortmund;GOALKEEPER;500000;92;3.45
pl-k00067514;Kevin;Stöger;Stöger;Kevin Stöger;Bor. Mönchengladbach;MIDFIELDER;2200000;108;3.57
pl-k00067724;Kevin;Akpoguma;Akpoguma;Kevin Akpoguma;TSG Hoffenheim;DEFENDER;1600000;80;3.78
pl-k00068029;Jonas;Hofmann;Hofmann;Jonas Hofmann;Bayer 04 Leverkusen;MIDFIELDER;1900000;36;3.64
pl-k00068100;Patrick;Göbel;P. Göbel;Patrick Göbel;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00068578;Julian;Brandt;Brandt;Julian Brandt;Borussia Dortmund;MIDFIELDER;3200000;144;3.66
pl-k00068667;Karol;Mets;Mets;Karol Mets;FC St. Pauli;DEFENDER;1500000;40;3.5
pl-k00068674;Daniel;Heuer Fernandes;Heuer Fernandes;Daniel Heuer Fernandes;Hamburger SV;GOALKEEPER;2400000;0;0.0
pl-k00069254;Julian;Derstroff;Derstroff;Julian Derstroff;1. FSV Mainz 05;FORWARD;999000000;0;0.0
pl-k00069255;Willi;Orban;Orban;Willi Orban;RB Leipzig;DEFENDER;3500000;151;3.18
pl-k00070374;Marvin;Schwäbe;Schwäbe;Marvin Schwäbe;1. FC Köln;GOALKEEPER;2800000;0;0.0
pl-k00070409;Michy;Batshuayi;Batshuayi;Michy Batshuayi;Eintracht Frankfurt;FORWARD;1600000;21;4.2
pl-k00070587;Dominik;Draband;Draband;Dominik Draband;VfB Stuttgart;GOALKEEPER;999000000;0;0.0
pl-k00070592;Jonathan;Tah;Tah;Jonathan Tah;Bayern München;DEFENDER;5000000;244;2.83
pl-k00070598;Luca;Waldschmidt;Waldschmidt;Luca Waldschmidt;1. FC Köln;FORWARD;1600000;0;0.0
pl-k00070605;Harry;Kane;Kane;Harry Kane;Bayern München;FORWARD;8500000;345;2.71
pl-k00070709;Michel;Lieder;Lieder;Michel Lieder;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00070806;Maximilian;Philipp;Philipp;Maximilian Philipp;SC Freiburg;FORWARD;1000000;4;0.0
pl-k00070987;Carl;Klaus;Klaus;Carl Klaus;1. FC Union Berlin;GOALKEEPER;500000;0;0.0
pl-k00070990;Matthias;Ginter;Ginter;Matthias Ginter;SC Freiburg;DEFENDER;3600000;189;3.03
pl-k00070997;Robert;Andrich;Andrich;Robert Andrich;Bayer 04 Leverkusen;MIDFIELDER;2700000;115;3.3
pl-k00071021;Benjamin;Henrichs;Henrichs;Benjamin Henrichs;RB Leipzig;DEFENDER;2200000;44;3.73
pl-k00071150;Joshua;Kimmich;Kimmich;Joshua Kimmich;Bayern München;MIDFIELDER;6000000;262;2.72
pl-k00071151;Niklas;Stark;Stark;Niklas Stark;Werder Bremen;DEFENDER;2200000;118;3.36
pl-k00071294;Dominik;Kohr;Kohr;Dominik Kohr;1. FSV Mainz 05;DEFENDER;2200000;139;3.31
pl-k00071295;Dominik;Nothnagel;Nothnagel;Dominik Nothnagel;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00071610;Janik;Haberer;Haberer;Janik Haberer;1. FC Union Berlin;MIDFIELDER;1500000;66;3.86
pl-k00071930;Yannick;Gerhardt;Gerhardt;Yannick Gerhardt;VfL Wolfsburg;MIDFIELDER;1700000;68;3.75
pl-k00071980;Marius;Müller;M. Müller;Marius Müller;VfL Wolfsburg;GOALKEEPER;800000;47;2.5
pl-k00072478;Mark;Flekken;Flekken;Mark Flekken;Bayer 04 Leverkusen;GOALKEEPER;3400000;0;0.0
pl-k00072607;Niklas;Lomb;Lomb;Niklas Lomb;Bayer 04 Leverkusen;GOALKEEPER;500000;0;0.0
pl-k00072675;Matthias;Köbbing;Köbbing;Matthias Köbbing;1. FC Köln;GOALKEEPER;500000;0;0.0
pl-k00072676;Benedikt;Gimber;Gimber;Benedikt Gimber;1. FC Heidenheim;DEFENDER;1600000;98;3.73
pl-k00072684;Leopold;Zingerle;Zingerle;Leopold Zingerle;RB Leipzig;GOALKEEPER;500000;0;0.0
pl-k00072706;Christian;Günter;Günter;Christian Günter;SC Freiburg;DEFENDER;2400000;135;3.48
pl-k00072755;Alexander;Nübel;Nübel;Alexander Nübel;VfB Stuttgart;GOALKEEPER;3200000;218;3.06
pl-k00072759;Vincenzo;Grifo;Grifo;Vincenzo Grifo;SC Freiburg;MIDFIELDER;3600000;210;3.39
pl-k00073206;Marcel;Sabitzer;Sabitzer;Marcel Sabitzer;Borussia Dortmund;MIDFIELDER;2600000;75;3.73
pl-k00073309;Benno;Schmitz;Schmitz;Benno Schmitz;Bayern München;MIDFIELDER;999000000;0;0.0
pl-k00073704;Patrick;Mainka;P. Mainka;Patrick Mainka;1. FC Heidenheim;DEFENDER;3000000;174;3.35
pl-k00074593;Robert;Glatzel;Glatzel;Robert Glatzel;Hamburger SV;FORWARD;2000000;0;0.0
pl-k00074943;Hendrik;Hofgärtner;Hofgärtner;Hendrik Hofgärtner;FC Augsburg;MIDFIELDER;999000000;0;0.0
pl-k00075006;Jeffrey;Gouweleeuw;Gouweleeuw;Jeffrey Gouweleeuw;FC Augsburg;DEFENDER;2600000;165;3.39
pl-k00075196;Jordan;Torunarigha;Torunarigha;Jordan Torunarigha;Hamburger SV;DEFENDER;1700000;0;0.0
pl-k00075261;Haris;Tabakovic;Tabakovic;Haris Tabakovic;Bor. Mönchengladbach;FORWARD;2000000;49;3.85
pl-k00075319;Marcel;Becher;Becher;Marcel Becher;RB Leipzig;MIDFIELDER;999000000;0;0.0
pl-k00075379;Silvan;Widmer;Widmer;Silvan Widmer;1. FSV Mainz 05;DEFENDER;1200000;54;3.83
pl-k00075608;Finn;Dahmen;Dahmen;Finn Dahmen;FC Augsburg;GOALKEEPER;3200000;153;2.76
pl-k00075624;Niklas;Dorsch;Dorsch;Niklas Dorsch;1. FC Heidenheim;MIDFIELDER;1700000;97;3.45
pl-k00075625;Dennis;Geiger;Geiger;Dennis Geiger;TSG Hoffenheim;MIDFIELDER;1400000;28;4.31
pl-k00075628;Salih;Özcan;Özcan;Salih Özcan;Borussia Dortmund;MIDFIELDER;1600000;46;3.78
pl-k00075651;Frederik;Rönnow;Rönnow;Frederik Rönnow;1. FC Union Berlin;GOALKEEPER;3000000;206;2.91
pl-k00076053;Michael;Zetterer;Zetterer;Michael Zetterer;Werder Bremen;GOALKEEPER;2600000;186;3.28
pl-k00076084;Sargis;Adamyan;Adamyan;Sargis Adamyan;1. FC Köln;FORWARD;1000000;0;0.0
pl-k00076421;Phillipp;Mwene;Mwene;Phillipp Mwene;1. FSV Mainz 05;DEFENDER;2600000;151;3.44
pl-k00076446;Yussuf;Poulsen;Poulsen;Yussuf Poulsen;Hamburger SV;FORWARD;2000000;50;4.0
pl-k00076509;Sebastian;Schonlau;Schonlau;Sebastian Schonlau;Hamburger SV;DEFENDER;1500000;0;0.0
pl-k00076575;Lukas;Klostermann;Klostermann;Lukas Klostermann;RB Leipzig;DEFENDER;2000000;91;3.62
pl-k00076788;Marvin;Ajani;Ajani;Marvin Ajani;1. FC Köln;MIDFIELDER;999000000;0;0.0
pl-k00076796;Robin;Fellhauer;Fellhauer;Robin Fellhauer;FC Augsburg;MIDFIELDER;1800000;0;0.0
pl-k00076799;Julian;Weigl;Weigl;Julian Weigl;Bor. Mönchengladbach;MIDFIELDER;1800000;88;3.86
pl-k00076954;Tim;Kleindienst;Kleindienst;Tim Kleindienst;Bor. Mönchengladbach;FORWARD;3500000;202;3.45
pl-k00077009;Ihlas;Bebou;Bebou;Ihlas Bebou;TSG Hoffenheim;FORWARD;1600000;2;0.0
pl-k00077253;Alexander;Groiß;Groiß;Alexander Groiß;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00077333;Marvin;Friedrich;Friedrich;Marvin Friedrich;Bor. Mönchengladbach;DEFENDER;1500000;76;3.23
pl-k00077817;Hauke;Wahl;Wahl;Hauke Wahl;FC St. Pauli;DEFENDER;2000000;134;3.48
pl-k00078474;Florian;Brüggemann;Brüggemann;Florian Brüggemann;1. FC Union Berlin;GOALKEEPER;999000000;0;0.0
pl-k00078917;Jannik;Huth;Huth;Jannik Huth;SC Freiburg;GOALKEEPER;500000;0;0.0
pl-k00079036;Mahmoud;Dahoud;Dahoud;Mahmoud Dahoud;Eintracht Frankfurt;MIDFIELDER;1600000;34;3.33
pl-k00079078;Nikola;Vasilj;Vasilj;Nikola Vasilj;FC St. Pauli;GOALKEEPER;3200000;261;2.77
pl-k00079176;Atakan;Karazor;Karazor;Atakan Karazor;VfB Stuttgart;MIDFIELDER;3000000;151;3.4
pl-k00079199;Moritz;Nicolas;Nicolas;Moritz Nicolas;Bor. Mönchengladbach;GOALKEEPER;2600000;142;2.78
pl-k00079360;Pascal;Stenzel;P. Stenzel;Pascal Stenzel;VfB Stuttgart;DEFENDER;1400000;20;4.0
pl-k00079503;Maximilian;Eggestein;M. Eggestein;Maximilian Eggestein;SC Freiburg;MIDFIELDER;2200000;119;3.68
pl-k00079504;Florian;Grillitsch;Grillitsch;Florian Grillitsch;TSG Hoffenheim;MIDFIELDER;1600000;26;3.69
pl-k00079564;Lukas;Aigner;Aigner;Lukas Aigner;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00079573;Korbinian;Burger;Burger;Korbinian Burger;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00079577;Marius;Wolf;M. Wolf;Marius Wolf;FC Augsburg;DEFENDER;1700000;79;3.97
pl-k00079674;Joseph;Boyamba;Boyamba;Joseph Boyamba;Borussia Dortmund;FORWARD;999000000;0;0.0
pl-k00079703;Michael;Eberwein;Eberwein;Michael Eberwein;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00079713;Jonas;Föhrenbach;Föhrenbach;Jonas Föhrenbach;1. FC Heidenheim;DEFENDER;1600000;74;3.81
pl-k00079750;Jonas;Beyer;J. Beyer;Jonas Beyer;1. FC Union Berlin;MIDFIELDER;999000000;0;0.0
pl-k00079751;Leonard;Brenneisen;Brenneisen;Leonard Brenneisen;1. FC Union Berlin;DEFENDER;999000000;0;0.0
pl-k00079813;Maximilian;Mittelstädt;Mittelstädt;Maximilian Mittelstädt;VfB Stuttgart;DEFENDER;3200000;149;3.42
pl-k00079917;Daniel-Kofi;Kyereh;Kyereh;Daniel-Kofi Kyereh;SC Freiburg;MIDFIELDER;1000000;0;0.0
pl-k00079935;Lucas;Höler;Höler;Lucas Höler;SC Freiburg;FORWARD;2500000;136;3.52
pl-k00080083;Nadiem;Amiri;Amiri;Nadiem Amiri;1. FSV Mainz 05;MIDFIELDER;4000000;223;3.02
pl-k00080088;Grischa;Prömel;Prömel;Grischa Prömel;TSG Hoffenheim;MIDFIELDER;2000000;6;3.75
pl-k00080089;Nicolas;Sessa;Sessa;Nicolas Sessa;VfB Stuttgart;MIDFIELDER;999000000;0;0.0
pl-k00080159;Fabian;Rüdlin;Rüdlin;Fabian Rüdlin;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00080172;Timo;Hübers;Hübers;Timo Hübers;1. FC Köln;DEFENDER;1800000;0;0.0
pl-k00080174;Waldemar;Anton;Anton;Waldemar Anton;Borussia Dortmund;DEFENDER;3500000;135;3.26
pl-k00080351;Chris;Führich;Führich;Chris Führich;VfB Stuttgart;MIDFIELDER;3400000;146;3.41
pl-k00080364;Amos;Pieper;Pieper;Amos Pieper;Werder Bremen;DEFENDER;1700000;84;3.42
pl-k00080554;Elvis;Rexhbecaj;Rexhbecaj;Elvis Rexhbecaj;FC Augsburg;MIDFIELDER;1600000;72;3.83
pl-k00080766;Florian;Müller;F. Müller;Florian Müller;SC Freiburg;GOALKEEPER;800000;44;3.28
pl-k00080875;Adrian;Beck;Beck;Adrian Beck;1. FC Heidenheim;MIDFIELDER;1800000;133;3.36
pl-k00081226;Tobias;Trautner;Trautner;Tobias Trautner;1. FC Köln;GOALKEEPER;999000000;0;0.0
pl-k00081437;Kingsley;Coman;Coman;Kingsley Coman;Bayern München;MIDFIELDER;3800000;140;3.17
pl-k00081465;Alejandro;Grimaldo;Grimaldo;Alejandro Grimaldo;Bayer 04 Leverkusen;DEFENDER;3800000;174;3.34
pl-k00081638;Marco;Richter;Richter;Marco Richter;1. FSV Mainz 05;MIDFIELDER;1400000;0;0.0
pl-k00081654;Robin;Börner;Börner;Robin Börner;RB Leipzig;DEFENDER;999000000;0;0.0
pl-k00081913;Florian;Neuhaus;Neuhaus;Florian Neuhaus;Bor. Mönchengladbach;MIDFIELDER;1500000;45;3.5
pl-k00081971;Jackson;Irvine;Irvine;Jackson Irvine;FC St. Pauli;MIDFIELDER;2000000;125;3.53
pl-k00082037;Florian;Dietz;F. Dietz;Florian Dietz;1. FC Köln;FORWARD;800000;0;0.0
pl-k00082087;Arne;Maier;Maier;Arne Maier;FC Augsburg;MIDFIELDER;1400000;42;3.91
pl-k00082119;Fabian;Bredlow;Bredlow;Fabian Bredlow;VfB Stuttgart;GOALKEEPER;800000;0;0.0
pl-k00082711;Sirlord;Conteh;S. Conteh;Sirlord Conteh;1. FC Heidenheim;MIDFIELDER;1200000;36;4.03
pl-k00082727;Robin;Hack;Hack;Robin Hack;Bor. Mönchengladbach;MIDFIELDER;2800000;133;3.71
pl-k00082732;Denis;Vavro;Vavro;Denis Vavro;VfL Wolfsburg;DEFENDER;2300000;136;3.45
pl-k00083988;Marius;Bülter;Bülter;Marius Bülter;TSG Hoffenheim;FORWARD;1800000;126;3.5
pl-k00084309;Jonas;Omlin;Omlin;Jonas Omlin;Bor. Mönchengladbach;GOALKEEPER;2000000;53;3.33
pl-k00084365;Nico;Elvedi;Elvedi;Nico Elvedi;Bor. Mönchengladbach;DEFENDER;1900000;111;3.46
pl-k00084538;Manolis;Saliakas;Saliakas;Manolis Saliakas;FC St. Pauli;DEFENDER;1800000;98;3.75
pl-k00084550;Robin;Koch;R. Koch;Robin Koch;Eintracht Frankfurt;DEFENDER;3600000;181;3.1
pl-k00084940;Philipp;Lienhart;Lienhart;Philipp Lienhart;SC Freiburg;DEFENDER;2600000;135;3.47
pl-k00084943;Konrad;Laimer;Laimer;Konrad Laimer;Bayern München;DEFENDER;3000000;116;3.43
pl-k00085013;Joao Maria;Lobo Alves Palhinha Goncalves;Joao Palhinha;Joao Palhinha;Bayern München;MIDFIELDER;2300000;40;3.56
pl-k00085014;André;Silva;Silva;André Silva;RB Leipzig;FORWARD;1800000;38;3.81
pl-k00085139;Lion;Schweers;Schweers;Lion Schweers;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00085382;Julian;Chabot;Chabot;Julian Chabot;VfB Stuttgart;DEFENDER;3400000;165;3.2
pl-k00085778;Patrik;Schick;Schick;Patrik Schick;Bayer 04 Leverkusen;FORWARD;5500000;218;3.0
pl-k00086106;Phillip;Tietz;P. Tietz;Phillip Tietz;FC Augsburg;FORWARD;2000000;107;3.75
pl-k00086138;Niklas;Beste;Beste;Niklas Beste;SC Freiburg;MIDFIELDER;2300000;24;3.75
pl-k00086142;Linton;Maina;Maina;Linton Maina;1. FC Köln;MIDFIELDER;1800000;0;0.0
pl-k00086166;Raphael;Guerreiro;Guerreiro;Raphael Guerreiro;Bayern München;DEFENDER;2800000;128;3.31
pl-k00087292;Kevin;Diks;Diks;Kevin Diks;Bor. Mönchengladbach;DEFENDER;1800000;0;0.0
pl-k00087441;Steve;Mounié;Mounié;Steve Mounié;FC Augsburg;FORWARD;1200000;29;3.83
pl-k00087673;Gregor;Kobel;Kobel;Gregor Kobel;Borussia Dortmund;GOALKEEPER;3600000;213;2.97
pl-k00087705;Ermedin;Demirovic;Demirovic;Ermedin Demirovic;VfB Stuttgart;FORWARD;3500000;162;3.56
pl-k00087750;David;Raum;Raum;David Raum;RB Leipzig;DEFENDER;3200000;134;3.14
pl-k00087823;Jae-Sung;Lee;J.-S. Lee;Jae-Sung Lee;1. FSV Mainz 05;MIDFIELDER;3500000;211;3.3
pl-k00087885;Deniz;Undav;Undav;Deniz Undav;VfB Stuttgart;FORWARD;4000000;157;3.23
pl-k00087967;Alex;Kral;Kral;Alex Kral;1. FC Union Berlin;MIDFIELDER;1600000;0;0.0
pl-k00088061;Tim;Skarke;Skarke;Tim Skarke;1. FC Union Berlin;MIDFIELDER;1600000;42;4.18
pl-k00088151;Dayot;Upamecano;Upamecano;Dayot Upamecano;Bayern München;DEFENDER;3600000;138;2.9
pl-k00088182;Yannik;Keitel;Keitel;Yannik Keitel;VfB Stuttgart;MIDFIELDER;1600000;28;3.25
pl-k00088184;Dominik;Marx;Marx;Dominik Marx;VfL Wolfsburg;MIDFIELDER;999000000;0;0.0
pl-k00088192;Jonathan;Burkardt;Burkardt;Jonathan Burkardt;Eintracht Frankfurt;FORWARD;5000000;236;3.06
pl-k00088240;Aleix;Garcia;Aleix Garcia;Aleix Garcia;Bayer 04 Leverkusen;MIDFIELDER;2300000;109;3.56
pl-k00088765;Lars;Ritzka;La. Ritzka;Lars Ritzka;FC St. Pauli;DEFENDER;1400000;55;3.77
pl-k00088828;Sebastien;Haller;Haller;Sebastien Haller;Borussia Dortmund;FORWARD;1800000;0;0.0
pl-k00089150;Ruben;Reisig;Reisig;Ruben Reisig;TSG Hoffenheim;MIDFIELDER;999000000;0;0.0
pl-k00089233;Mathias;Honsak;Honsak;Mathias Honsak;1. FC Heidenheim;MIDFIELDER;1500000;67;3.8
pl-k00089434;Xaver;Schlager;X. Schlager;Xaver Schlager;RB Leipzig;MIDFIELDER;2600000;12;3.5
pl-k00089441;Lucas;Tousart;Tousart;Lucas Tousart;1. FC Union Berlin;MIDFIELDER;1600000;30;3.85
pl-k00089442;Serhou;Guirassy;Guirassy;Serhou Guirassy;Borussia Dortmund;FORWARD;6500000;228;3.3
pl-k00089649;Ramy;Bensebaini;Bensebaini;Ramy Bensebaini;Borussia Dortmund;DEFENDER;2800000;146;3.33
pl-k00089655;Ellyes;Skhiri;Skhiri;Ellyes Skhiri;Eintracht Frankfurt;MIDFIELDER;2200000;100;3.7
pl-k00089857;Maxim;Leitsch;Leitsch;Maxim Leitsch;1. FSV Mainz 05;DEFENDER;1400000;47;3.45
pl-k00089892;Ridle;Baku;R. Baku;Ridle Baku;RB Leipzig;DEFENDER;2400000;141;3.62
pl-k00089959;Christian;Stark;Stark;Christian Stark;Werder Bremen;FORWARD;999000000;0;0.0
pl-k00090042;Marco;Friedl;Friedl;Marco Friedl;Werder Bremen;DEFENDER;3600000;138;3.08
pl-k00090133;Omar Haktab;Traoré;Traoré;Omar Haktab Traoré;1. FC Heidenheim;DEFENDER;1700000;96;3.72
pl-k00090149;Florent;Muslija;Muslija;Florent Muslija;SC Freiburg;MIDFIELDER;1400000;16;4.0
pl-k00090363;Vaclav;Cerny;Cerny;Vaclav Cerny;VfL Wolfsburg;MIDFIELDER;1700000;0;0.0
pl-k00090371;Philipp;Sander;Sander;Philipp Sander;Bor. Mönchengladbach;MIDFIELDER;1700000;74;3.75
pl-k00090831;Silvan;Hefti;S. Hefti;Silvan Hefti;Hamburger SV;DEFENDER;1400000;0;0.0
pl-k00090996;Exequiel;Palacios;Palacios;Exequiel Palacios;Bayer 04 Leverkusen;MIDFIELDER;3600000;127;2.9
pl-k00091126;Franck;Honorat;Honorat;Franck Honorat;Bor. Mönchengladbach;MIDFIELDER;3000000;117;3.42
pl-k00091372;Josip;Juranovic;Juranovic;Josip Juranovic;1. FC Union Berlin;DEFENDER;1600000;48;3.73
pl-k00091406;Maximilian;Wöber;Wöber;Maximilian Wöber;Werder Bremen;DEFENDER;1700000;0;0.0
pl-k00091527;Steffen;Tigges;S. Tigges;Steffen Tigges;1. FC Köln;FORWARD;800000;0;0.0
pl-k00091663;Laszlo;Benes;Benes;Laszlo Benes;1. FC Union Berlin;MIDFIELDER;1600000;34;4.38
pl-k00092237;Danilho;Doekhi;Doekhi;Danilho Doekhi;1. FC Union Berlin;DEFENDER;2400000;134;3.59
pl-k00092331;Bernardo;Fernandes da Silva Junior;Bernardo;Bernardo;TSG Hoffenheim;DEFENDER;2200000;90;3.38
pl-k00093478;Oliver;Burke;Burke;Oliver Burke;1. FC Union Berlin;FORWARD;1800000;78;3.7
pl-k00093610;Pavao;Pervan;Pervan;Pavao Pervan;VfL Wolfsburg;GOALKEEPER;500000;0;0.0
pl-k00093688;Cedric;Zesiger;Zesiger;Cedric Zesiger;FC Augsburg;DEFENDER;2000000;86;3.52
pl-k00093843;Daniel;Klein;Klein;Daniel Klein;FC Augsburg;GOALKEEPER;500000;0;0.0
pl-k00093857;Tom;Krauß;Krauß;Tom Krauß;1. FC Köln;MIDFIELDER;1700000;62;3.36
pl-k00094305;Tim;Siersleben;Siersleben;Tim Siersleben;1. FC Heidenheim;DEFENDER;1400000;48;3.71
pl-k00094599;Stefan;Schimmer;Schimmer;Stefan Schimmer;1. FC Heidenheim;FORWARD;600000;2;4.7
