ID;Vorname;Nachname;Angezeigter Name (kurz);Angezeigter Name;Verein;Position;Marktwert;Punkte;Notendurchschnitt
pl-k00132741;Elye;Wahi;Wahi;Elye Wahi;Eintracht Frankfurt;FORWARD;3300000;6;5.0
pl-k00132800;Victor;Boniface;Boniface;Victor Boniface;Bayer 04 Leverkusen;FORWARD;6000000;109;3.19
pl-k00133398;Benjamin;Sesko;Sesko;Benjamin Sesko;RB Leipzig;FORWARD;5000000;151;3.74
pl-k00133450;Daniel;Hausmann;Hausmann;Daniel Hausmann;FC Augsburg;MIDFIELDER;999000000;0;0.0
pl-k00133609;Carney;Chukwuemeka;Chukwuemeka;Carney Chukwuemeka;Borussia Dortmund;MIDFIELDER;2600000;44;2.0
pl-k00133786;Daniel;Svensson;Svensson;Daniel Svensson;Borussia Dortmund;DEFENDER;1700000;67;3.06
pl-k00134048;Wahid;Faghir;Faghir;Wahid Faghir;VfB Stuttgart;FORWARD;800000;0;0.0
pl-k00134411;Alessio;Besio;Besio;Alessio Besio;SC Freiburg;FORWARD;999000000;0;0.0
pl-k00134616;Hubert;Mbuyi-Muamba;Mbuyi-Muamba;Hubert Mbuyi-Muamba;TSG Hoffenheim;DEFENDER;999000000;0;0.0
pl-k00135025;Castello;Lukeba;Lukeba;Castello Lukeba;RB Leipzig;DEFENDER;2800000;84;3.47
pl-k00135247;Morgan;Guilavogui;Guilavogui;Morgan Guilavogui;FC St. Pauli;FORWARD;1500000;101;3.73
pl-k00135346;Aurele;Amenda;Amenda;Aurele Amenda;Eintracht Frankfurt;DEFENDER;1600000;20;3.0
pl-k00135507;Mathieu;Kambala;Kambala;Mathieu Kambala;TSG Hoffenheim;MIDFIELDER;999000000;0;0.0
pl-k00135660;Senne;Lynen;Lynen;Senne Lynen;Werder Bremen;MIDFIELDER;2000000;98;3.75
pl-k00136157;Aleksei;Carnier;Carnier;Aleksei Carnier;TSG Hoffenheim;DEFENDER;999000000;0;0.0
pl-k00136357;Tom;Rothe;Rothe;Tom Rothe;1. FC Union Berlin;DEFENDER;2000000;101;3.67
pl-k00136378;Jorden;Winter;Winter;Jorden Winter;Holstein Kiel;FORWARD;999000000;0;0.0
pl-k00136390;Leon;Reichardt;Reichardt;Leon Reichardt;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00136395;Gabriel;Pellegrino;Pellegrino;Gabriel Pellegrino;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00136397;Marco;Wörner;Wörner;Marco Wörner;SC Freiburg;FORWARD;999000000;0;0.0
pl-k00136435;Alexander;Prass;Prass;Alexander Prass;TSG Hoffenheim;MIDFIELDER;2000000;44;4.05
pl-k00136515;Niklas;Jahn;Jahn;Niklas Jahn;VfL Bochum;MIDFIELDER;500000;0;0.0
pl-k00136575;Julian;Bell;Bell;Julian Bell;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00136673;El Chadaille;Bitshiabu;Bitshiabu;El Chadaille Bitshiabu;RB Leipzig;DEFENDER;1500000;50;3.73
pl-k00136677;Jordy;Makengo;Makengo;Jordy Makengo;SC Freiburg;DEFENDER;1400000;48;3.63
pl-k00136735;Hannes;Heilmair;Heilmair;Hannes Heilmair;Bayern München;GOALKEEPER;999000000;0;0.0
pl-k00136835;Yusuf;Kabadayi;Kabadayi;Yusuf Kabadayi;FC Augsburg;FORWARD;1000000;13;0.0
pl-k00136836;Marcel;Wenig;Wenig;Marcel Wenig;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00137069;Benjamin;Atiabou;Atiabou;Benjamin Atiabou;Werder Bremen;DEFENDER;999000000;0;0.0
pl-k00137082;Leopold;Querfeld;Querfeld;Leopold Querfeld;1. FC Union Berlin;DEFENDER;2000000;89;3.69
pl-k00137168;Yvandro;Borges Sanches;Borges Sanches;Yvandro Borges Sanches;Bor. Mönchengladbach;FORWARD;500000;0;0.0
pl-k00137350;Leon;Ampadu Wiafe;Ampadu Wiafe;Leon Ampadu Wiafe;Bor. Mönchengladbach;MIDFIELDER;999000000;0;0.0
pl-k00137622;Noah;Pesch;Pesch;Noah Pesch;Bor. Mönchengladbach;MIDFIELDER;500000;2;0.0
pl-k00137800;Elias;Saad;Saad;Elias Saad;FC St. Pauli;FORWARD;1600000;64;3.67
pl-k00137923;Matthew;Meier;M. Meier;Matthew Meier;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00137924;Aurel;Wagbe;Wagbe;Aurel Wagbe;Holstein Kiel;MIDFIELDER;500000;0;0.0
pl-k00137935;Fabio;Chiarodia;Chiarodia;Fabio Chiarodia;Bor. Mönchengladbach;DEFENDER;1000000;39;3.7
pl-k00137941;Dominik;Kasper;Kasper;Dominik Kasper;Werder Bremen;MIDFIELDER;999000000;0;0.0
pl-k00137949;Joel Miguel;Da Silva Kiala;Da Silva Kiala;Joel Miguel Da Silva Kiala;Eintracht Frankfurt;DEFENDER;999000000;0;0.0
pl-k00137953;Veit;Stange;Stange;Veit Stange;Bor. Mönchengladbach;MIDFIELDER;999000000;0;0.0
pl-k00137974;David;Igboanugo;Igboanugo;David Igboanugo;Werder Bremen;DEFENDER;999000000;0;0.0
pl-k00137996;Louis;Schulze;Schulze;Louis Schulze;TSG Hoffenheim;DEFENDER;999000000;0;0.0
pl-k00138020;Aljoscha;Kemlein;Kemlein;Aljoscha Kemlein;1. FC Union Berlin;MIDFIELDER;1500000;52;3.59
pl-k00138025;David;Preu;Preu;David Preu;1. FC Union Berlin;FORWARD;500000;4;4.5
pl-k00138055;Joel;Imasuen;Imasuen;Joel Imasuen;Werder Bremen;FORWARD;999000000;0;0.0
pl-k00138060;Phil;Kolvenbach;Kolvenbach;Phil Kolvenbach;FC St. Pauli;GOALKEEPER;999000000;0;0.0
pl-k00138185;Tim;Müller;T. Müller;Tim Müller;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00138187;Stjepan;Pavisic;Pavisic;Stjepan Pavisic;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00138188;Justus;Götze;Götze;Justus Götze;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00138192;Dominik;Pestic;Pestic;Dominik Pestic;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00138205;Dritan;Maqkaj;Maqkaj;Dritan Maqkaj;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00138387;Lennart Ken;Appe;Appe;Lennart Ken Appe;FC St. Pauli;DEFENDER;999000000;0;0.0
pl-k00138402;Bennet;Winter;Winter;Bennet Winter;FC St. Pauli;FORWARD;999000000;0;0.0
pl-k00138418;Daniel;Starodid;Starodid;Daniel Starodid;Eintracht Frankfurt;FORWARD;999000000;0;0.0
pl-k00138439;Alen;Kenjar;Kenjar;Alen Kenjar;FC Augsburg;GOALKEEPER;999000000;0;0.0
pl-k00138447;Nick;Rasoulinia;Rasoulinia;Nick Rasoulinia;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00138453;Mahmut;Kücüksahin;Kücüksahin;Mahmut Kücüksahin;FC Augsburg;MIDFIELDER;500000;0;0.0
pl-k00138481;Max;Hauswirth;Hauswirth;Max Hauswirth;Eintracht Frankfurt;DEFENDER;999000000;0;0.0
pl-k00138505;Luka;Janes;Janes;Luka Janes;1. FC Heidenheim;MIDFIELDER;500000;0;0.0
pl-k00138529;Aleksandar;Pavlovic;Pavlovic;Aleksandar Pavlovic;Bayern München;MIDFIELDER;3500000;96;3.32
pl-k00138530;Paul;Wanner;Wanner;Paul Wanner;1. FC Heidenheim;MIDFIELDER;1600000;92;3.75
pl-k00138657;Cengizhan;Koc;Koc;Cengizhan Koc;Holstein Kiel;MIDFIELDER;999000000;0;0.0
pl-k00138980;Elton;Krasniqi;Krasniqi;Elton Krasniqi;VfB Stuttgart;FORWARD;999000000;0;0.0
pl-k00139040;Nediljko;Labrovic;Labrovic;Nediljko Labrovic;FC Augsburg;GOALKEEPER;2400000;86;3.13
pl-k00139265;Lovis;Bierschenk;Bierschenk;Lovis Bierschenk;1. FSV Mainz 05;FORWARD;999000000;0;0.0
pl-k00139267;Simon;Walde;Walde;Simon Walde;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00139272;Samuele;di Benedetto;di Benedetto;Samuele di Benedetto;VfB Stuttgart;MIDFIELDER;999000000;0;0.0
pl-k00139273;Mert;Kömür;Kömür;Mert Kömür;FC Augsburg;MIDFIELDER;1200000;48;3.77
pl-k00139275;Benjamin;Ballis;Ballis;Benjamin Ballis;Bayern München;GOALKEEPER;999000000;0;0.0
pl-k00139302;Mohammed;Amoura;Amoura;Mohammed Amoura;VfL Wolfsburg;FORWARD;2200000;227;3.18
pl-k00139305;Antonio;Nusa;Nusa;Antonio Nusa;RB Leipzig;FORWARD;2000000;106;3.45
pl-k00139327;David;Odogu;Odogu;David Odogu;VfL Wolfsburg;DEFENDER;500000;12;3.25
pl-k00139331;Bence;Dardai;B. Dardai;Bence Dardai;VfL Wolfsburg;MIDFIELDER;700000;62;3.81
pl-k00139334;Charles;Herrmann;Herrmann;Charles Herrmann;Bor. Mönchengladbach;FORWARD;999000000;0;0.0
pl-k00139335;Almugera;Kabar;Kabar;Almugera Kabar;Borussia Dortmund;DEFENDER;800000;5;4.5
pl-k00139340;Jan;Nzeba-Bost;Nzeba-Bost;Jan Nzeba-Bost;VfL Bochum;MIDFIELDER;999000000;0;0.0
pl-k00139342;Assan;Ouedraogo;Ouedraogo;Assan Ouedraogo;RB Leipzig;MIDFIELDER;1600000;0;5.0
pl-k00139482;Kjell;Wätjen;Wätjen;Kjell Wätjen;Borussia Dortmund;MIDFIELDER;1200000;4;0.0
pl-k00140559;Kaden;Amaniampong;Amaniampong;Kaden Amaniampong;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00140567;Romeo;Aigbekaen;Aigbekaen;Romeo Aigbekaen;FC St. Pauli;FORWARD;500000;0;0.0
pl-k00140579;Maximilian;Neutgens;Neutgens;Maximilian Neutgens;Bor. Mönchengladbach;GOALKEEPER;999000000;0;0.0
pl-k00140590;In-Gyom;Jung;Jung;In-Gyom Jung;Bor. Mönchengladbach;MIDFIELDER;999000000;0;0.0
pl-k00140642;Tony;Reitz;Reitz;Tony Reitz;Borussia Dortmund;MIDFIELDER;999000000;0;0.0
pl-k00140649;Ben Vincent;Hüning;Hüning;Ben Vincent Hüning;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00140650;Baran;Mogultay;Mogultay;Baran Mogultay;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00140663;Ayoube;Amaimouni-Echghouyab;Amaimouni-Echghouyab;Ayoube Amaimouni-Echghouyab;TSG Hoffenheim;FORWARD;999000000;0;0.0
pl-k00140720;Mohammed;Tolba;M. Tolba;Mohammed Tolba;VfL Bochum;DEFENDER;500000;0;0.0
pl-k00140723;Mats;Pannewig;Pannewig;Mats Pannewig;VfL Bochum;MIDFIELDER;500000;20;4.5
pl-k00140731;Ben;Heuser;Heuser;Ben Heuser;VfL Bochum;MIDFIELDER;999000000;0;0.0
pl-k00141072;Luca;Raimund;Raimund;Luca Raimund;VfB Stuttgart;MIDFIELDER;500000;0;0.0
pl-k00141224;Alexander;Bernhardsson;Bernhardsson;Alexander Bernhardsson;Holstein Kiel;FORWARD;1600000;103;3.47
pl-k00141275;Samuel;Unsöld;Unsöld;Samuel Unsöld;Bayern München;FORWARD;999000000;0;0.0
pl-k00141276;Benjamin;Boakye;B. Boakye;Benjamin Boakye;VfB Stuttgart;MIDFIELDER;999000000;0;0.0
pl-k00141432;Marin;Ljubicic;Ljubicic;Marin Ljubicic;1. FC Union Berlin;FORWARD;1600000;21;4.1
pl-k00141445;Anas;Alaoui;Alaoui;Anas Alaoui;Eintracht Frankfurt;FORWARD;500000;0;0.0
pl-k00141455;Finn;Jeltsch;Jeltsch;Finn Jeltsch;VfB Stuttgart;DEFENDER;1600000;40;3.56
pl-k00141456;Max;Moerstedt;Moerstedt;Max Moerstedt;TSG Hoffenheim;FORWARD;1000000;20;4.07
pl-k00141458;Paul;Scholl;Scholl;Paul Scholl;Bayern München;DEFENDER;999000000;0;0.0
pl-k00141537;Lennard;Becker;Becker;Lennard Becker;Bayern München;MIDFIELDER;999000000;0;0.0
pl-k00141577;Abdul-Razak Sama;Dikeni;Dikeni;Abdul-Razak Sama Dikeni;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00141641;Lennart;Koerdt;Koerdt;Lennart Koerdt;VfL Bochum;MIDFIELDER;500000;0;0.0
pl-k00141642;Vincent;Manuba;Manuba;Vincent Manuba;Bayern München;DEFENDER;999000000;0;0.0
pl-k00141643;Christopher;Negele;Negele;Christopher Negele;1. FC Heidenheim;MIDFIELDER;500000;0;0.0
pl-k00141644;Jean-Philippe;Njike Nana;Njike Nana;Jean-Philippe Njike Nana;VfL Bochum;MIDFIELDER;999000000;0;0.0
pl-k00141646;Max;Scholze;Scholze;Max Scholze;Bayern München;DEFENDER;999000000;0;0.0
pl-k00141647;Noah;Wagner;N. Wagner;Noah Wagner;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00141654;Maxim;Dal;Dal;Maxim Dal;1. FSV Mainz 05;DEFENDER;500000;0;0.0
pl-k00142929;Matteo;Mazzone;Mazzone;Matteo Mazzone;Holstein Kiel;FORWARD;999000000;0;0.0
pl-k00142934;Selcuk;Rinal;Rinal;Selcuk Rinal;FC St. Pauli;DEFENDER;999000000;0;0.0
pl-k00142935;Muhammad;Dahaba;Dahaba;Muhammad Dahaba;FC St. Pauli;DEFENDER;500000;0;0.0
pl-k00143055;Anrie;Chase;Chase;Anrie Chase;VfB Stuttgart;DEFENDER;500000;14;4.17
pl-k00143162;Lasse;Jetz;Jetz;Lasse Jetz;Holstein Kiel;DEFENDER;999000000;0;0.0
pl-k00143296;David;Amegnaglo;Amegnaglo;David Amegnaglo;SC Freiburg;FORWARD;999000000;0;0.0
pl-k00143407;Luca;Jaquez;Jaquez;Luca Jaquez;VfB Stuttgart;DEFENDER;1800000;24;2.88
pl-k00143830;Magnus;Knudsen;Knudsen;Magnus Knudsen;Holstein Kiel;MIDFIELDER;1500000;54;4.04
pl-k00143858;Filippo;Mané;Mané;Filippo Mané;Borussia Dortmund;DEFENDER;500000;0;0.0
pl-k00143914;Jonathan;Asp Jensen;Asp Jensen;Jonathan Asp Jensen;Bayern München;MIDFIELDER;999000000;0;0.0
pl-k00143938;Jeanuel;Belocian;Belocian;Jeanuel Belocian;Bayer 04 Leverkusen;DEFENDER;1500000;8;4.5
pl-k00143994;Marc;Richter;Richter;Marc Richter;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00144205;Luis;Jahraus;Jahraus;Luis Jahraus;FC St. Pauli;MIDFIELDER;999000000;0;0.0
pl-k00144221;Patrick;Götzelmann;Götzelmann;Patrick Götzelmann;Werder Bremen;MIDFIELDER;999000000;0;0.0
pl-k00144284;Max;Herrmann;Herrmann;Max Herrmann;FC St. Pauli;MIDFIELDER;999000000;0;0.0
pl-k00144287;Nikolas;Veratschnig;Veratschnig;Nikolas Veratschnig;1. FSV Mainz 05;DEFENDER;1500000;38;3.3
pl-k00144321;David;Mokwa;Mokwa;David Mokwa;TSG Hoffenheim;FORWARD;500000;4;0.0
pl-k00144843;Arthur Augusto;de Matos Soares;Arthur;Arthur;Bayer 04 Leverkusen;DEFENDER;1600000;28;4.28
pl-k00145004;Julian;Malatini;Malatini;Julian Malatini;Werder Bremen;DEFENDER;1200000;37;3.5
pl-k00145339;Yann;Sturm;Sturm;Yann Sturm;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00145594;Arthur;Largura Chaves;Arthur Chaves;Arthur Chaves;TSG Hoffenheim;DEFENDER;1200000;91;3.64
pl-k00145626;Leon;Opitz;Opitz;Leon Opitz;Werder Bremen;MIDFIELDER;500000;0;0.0
pl-k00145968;Metehan;Yildirim;Yildirim;Metehan Yildirim;Eintracht Frankfurt;MIDFIELDER;999000000;0;0.0
pl-k00145970;Luca;Marino;Marino;Luca Marino;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00145982;Ahmed;Etri;Etri;Ahmed Etri;TSG Hoffenheim;FORWARD;999000000;0;0.0
pl-k00145985;Stevan;Tasic;Tasic;Stevan Tasic;VfL Bochum;DEFENDER;999000000;0;0.0
pl-k00146020;Franz;Bleicher;Bleicher;Franz Bleicher;FC Augsburg;MIDFIELDER;999000000;0;0.0
pl-k00146026;Adin;Licina;Licina;Adin Licina;Bayern München;MIDFIELDER;500000;0;0.0
pl-k00146034;Niklas;Swider;Swider;Niklas Swider;Bor. Mönchengladbach;MIDFIELDER;500000;0;0.0
pl-k00146040;Ibrahim;Digberekou;Digberekou;Ibrahim Digberekou;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00146044;Arthur;Vermeeren;Vermeeren;Arthur Vermeeren;RB Leipzig;MIDFIELDER;2200000;64;3.85
pl-k00146099;Tiago;Pereira Cardoso;Pereira Cardoso;Tiago Pereira Cardoso;Bor. Mönchengladbach;GOALKEEPER;1000000;33;3.0
pl-k00146139;Simon;Mühlbauer;Mühlbauer;Simon Mühlbauer;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00146140;David;Lichtensteiger;Lichtensteiger;David Lichtensteiger;FC Augsburg;DEFENDER;999000000;0;0.0
pl-k00146245;Kosta;Nedeljkovic;Nedeljkovic;Kosta Nedeljkovic;RB Leipzig;DEFENDER;1400000;16;4.07
pl-k00146285;Semih;Kara;Kara;Semih Kara;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00146286;Diren;Dagdeviren;Dagdeviren;Diren Dagdeviren;TSG Hoffenheim;MIDFIELDER;999000000;0;0.0
pl-k00146292;Can;Uzun;Uzun;Can Uzun;Eintracht Frankfurt;FORWARD;2000000;73;3.45
pl-k00146308;Tim;Hannak;Hannak;Tim Hannak;Eintracht Frankfurt;DEFENDER;999000000;0;0.0
pl-k00146323;Oscar;Höjlund;O. Höjlund;Oscar Höjlund;Eintracht Frankfurt;MIDFIELDER;1000000;46;3.83
pl-k00146365;Marcel;Kalemba;Kalemba;Marcel Kalemba;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00146695;Dominik;Lindermeir;Lindermeir;Dominik Lindermeir;FC Augsburg;MIDFIELDER;999000000;0;0.0
pl-k00146959;Julien;Duranville;Duranville;Julien Duranville;Borussia Dortmund;FORWARD;1000000;16;4.2
pl-k00147361;Leny;Meyer;Meyer;Leny Meyer;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00147429;Prince;Aning;Aning;Prince Aning;Borussia Dortmund;DEFENDER;999000000;0;0.0
pl-k00147495;Michael;Glück;Glück;Michael Glück;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00147672;David;Jurasek;D. Jurasek;David Jurasek;TSG Hoffenheim;DEFENDER;1500000;24;4.25
pl-k00147675;Oscar;Wiklöf;Wiklöf;Oscar Wiklöf;SC Freiburg;MIDFIELDER;999000000;0;0.0
pl-k00147890;Robin;Hranac;Hranac;Robin Hranac;TSG Hoffenheim;DEFENDER;1800000;-4;4.5
pl-k00147901;Skelly;Alvero;Alvero;Skelly Alvero;Werder Bremen;MIDFIELDER;1600000;12;4.38
pl-k00148116;Marc;Bölter;Bölter;Marc Bölter;FC St. Pauli;MIDFIELDER;999000000;0;0.0
pl-k00148187;Fares;Chaibi;Chaibi;Fares Chaibi;Eintracht Frankfurt;MIDFIELDER;1800000;48;4.07
pl-k00148644;Jason;Amann;Amann;Jason Amann;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00148645;Dennis;Azakir;Azakir;Dennis Azakir;1. FSV Mainz 05;DEFENDER;999000000;0;0.0
pl-k00148648;Aiman;Dardari;Dardari;Aiman Dardari;FC Augsburg;FORWARD;999000000;0;0.0
pl-k00148650;Daniel;Gleiber;Gleiber;Daniel Gleiber;1. FSV Mainz 05;MIDFIELDER;999000000;0;0.0
pl-k00148653;Pit;Zuther;Zuther;Pit Zuther;1. FSV Mainz 05;GOALKEEPER;999000000;0;0.0
pl-k00148821;Krisztian;Lisztes;Lisztes;Krisztian Lisztes;Eintracht Frankfurt;MIDFIELDER;1000000;0;0.0
pl-k00149094;Jean-Matteo;Bahoya;Bahoya;Jean-Matteo Bahoya;Eintracht Frankfurt;FORWARD;1200000;70;3.68
pl-k00149253;Stefan;Bloch;Bloch;Stefan Bloch;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00149255;Florian;Dimmer;Dimmer;Florian Dimmer;Bor. Mönchengladbach;GOALKEEPER;999000000;0;0.0
pl-k00149258;Daniel;Hülsenbusch;Hülsenbusch;Daniel Hülsenbusch;VfL Bochum;DEFENDER;999000000;0;0.0
pl-k00149266;Michael;Nduka;Nduka;Michael Nduka;Bor. Mönchengladbach;FORWARD;999000000;0;0.0
pl-k00149267;Joshua;Uwakhonye;Uwakhonye;Joshua Uwakhonye;Bor. Mönchengladbach;DEFENDER;999000000;0;0.0
pl-k00149293;Peter;Reinhardt;Reinhardt;Peter Reinhardt;VfB Stuttgart;DEFENDER;999000000;0;0.0
pl-k00149402;Leon;Catak;Catak;Leon Catak;SC Freiburg;FORWARD;999000000;0;0.0
pl-k00149404;Jaaso;Jantunen;Jantunen;Jaaso Jantunen;SC Freiburg;GOALKEEPER;999000000;0;0.0
pl-k00149406;Ruben;Müller;Müller;Ruben Müller;SC Freiburg;MIDFIELDER;999000000;0;0.0
